student_id,age,gaming_hours,study_hours,sleep_hours,attendance,social_activity,device_usage,reaction_time_ms,addiction_score,stress_level,grades,gender_Male,gender_Other,gaming_genre_Fps,gaming_genre_Rpg,study_efficiency_index,sleep_deficit,digital_load
5939,17,4.3,2.6,4.26,66.39,4.54,10.1,283.55,12.1,1,30,0,0,1,0,11.538461538461538,3.74,0.4257425742574257
5940,17,1.74,3.64,7.88,81.48,2.5,5.49,315.06,5.69,1,77,1,0,1,0,21.153846153846157,0.1200000000000001,0.3169398907103825
5941,20,4.46,7.15,8.52,68.52,2.36,8.36,255.32,11.06,1,79,0,1,0,1,11.048951048951048,0.0,0.5334928229665072
5942,22,3.73,8.88,7.82,78.13,3.2,8.56,282.48,8.4,1,100,0,0,0,1,11.26126126126126,0.1799999999999997,0.4357476635514018
5943,24,4.61,8.19,8.13,66.82,1.29,7.7,266.55,11.87,1,84,1,0,1,0,10.256410256410255,0.0,0.5987012987012987
5944,22,4.41,2.64,6.98,68.9,1.43,7.33,284.5,10.85,1,46,0,0,1,0,17.424242424242422,1.0199999999999996,0.601637107776262
5945,20,7.68,6.09,8.44,68.43,0.01,11.63,247.46,18.61,0,57,1,0,0,1,9.35960591133005,0.0,0.6603611349957007
5946,21,4.42,1.27,6.48,72.8,0.39,9.34,258.64,11.25,1,49,1,0,0,0,38.58267716535433,1.5199999999999996,0.4732334047109208
5947,18,6.77,3.79,8.94,65.38,0.89,10.96,273.18,15.28,0,48,0,0,0,0,12.66490765171504,0.0,0.6177007299270072
5948,20,2.56,8.25,4.52,92.37,3.2,4.49,290.97,4.06,2,91,1,0,1,0,11.030303030303031,3.4800000000000004,0.5701559020044543
5949,23,3.5,5.11,8.05,68.83,1.06,6.49,284.32,7.17,1,71,0,0,0,0,13.894324853228962,0.0,0.539291217257319
5950,16,3.76,2.35,7.21,76.66,0.62,7.32,248.36,8.35,1,55,1,0,0,0,23.40425531914893,0.79,0.5136612021857923
5951,16,2.23,4.95,6.9,60.64,3.08,5.85,303.32,8.19,1,75,1,0,1,0,15.15151515151515,1.0999999999999996,0.3811965811965812
5952,22,3.04,2.78,7.63,64.2,3.26,5.74,261.98,4.94,1,56,0,1,0,1,20.143884892086334,0.3700000000000001,0.5296167247386759
5953,20,4.79,4.54,8.2,95.85,0.3,8.4,261.08,8.71,1,73,1,0,0,1,16.079295154185022,0.0,0.5702380952380952
5954,20,4.64,5.39,8.31,93.49,3.86,9.0,258.79,11.32,1,67,0,0,0,1,12.430426716141003,0.0,0.5155555555555555
5955,16,5.09,4.15,4.88,93.64,3.03,8.43,263.58,10.32,0,55,0,0,0,1,13.25301204819277,3.12,0.6037959667852907
5956,24,2.81,9.43,4.99,76.45,1.99,6.07,288.07,6.49,2,86,0,0,0,1,9.11983032873807,3.01,0.4629324546952224
5957,16,2.53,6.06,4.08,65.66,4.92,7.54,295.51,6.69,1,58,0,0,1,0,9.570957095709572,3.92,0.3355437665782493
5958,20,4.89,8.59,4.66,64.32,0.05,9.67,273.78,10.91,2,66,0,0,1,0,7.683352735739231,3.34,0.5056876938986556
5959,24,1.06,7.85,5.32,84.22,2.72,4.17,297.24,2.15,2,98,1,0,1,0,12.48407643312102,2.68,0.2541966426858513
5960,19,2.02,6.95,7.61,93.13,0.8,8.0,293.72,5.17,1,96,0,0,0,0,13.81294964028777,0.3899999999999997,0.2525
5961,23,0.34,5.47,6.38,96.0,1.65,1.67,307.47,0.61,1,93,1,0,1,0,17.0018281535649,1.62,0.2035928143712575
5962,21,0.58,1.02,7.79,71.55,0.67,3.21,303.83,-0.45,1,55,0,0,0,0,53.92156862745098,0.2099999999999999,0.1806853582554517
5963,18,1.95,6.52,6.43,72.84,3.34,3.13,315.93,5.7,1,94,0,0,0,1,14.41717791411043,1.5700000000000005,0.6230031948881789
5964,19,0.16,4.2,6.78,64.04,2.01,5.36,305.39,1.15,1,80,0,0,0,1,19.047619047619047,1.2199999999999998,0.0298507462686567
5965,17,1.96,2.06,4.56,90.98,4.93,6.74,288.26,7.22,1,59,0,0,0,0,28.640776699029125,3.4400000000000004,0.2908011869436201
5966,16,5.24,5.0,7.88,71.03,3.27,9.66,279.06,11.37,0,55,0,0,1,0,11.0,0.1200000000000001,0.5424430641821947
5967,23,0.49,7.62,7.79,79.24,4.59,2.56,312.85,4.09,1,100,0,0,1,0,13.123359580052494,0.2099999999999999,0.19140625
5968,16,3.49,9.66,5.54,97.16,1.2,8.03,277.48,9.33,2,100,0,0,0,0,10.351966873706004,2.46,0.4346201743462018
5969,16,7.3,4.37,5.64,90.09,1.59,10.08,236.41,13.84,0,46,1,0,0,1,10.526315789473683,2.3600000000000003,0.7242063492063492
5970,19,6.33,5.88,5.1,62.11,1.81,11.67,231.99,20.33,0,36,1,0,1,0,6.122448979591836,2.9000000000000004,0.5424164524421594
5971,21,2.44,8.66,8.07,60.33,4.19,4.44,281.5,5.04,1,98,0,0,1,0,11.316397228637411,0.0,0.5495495495495495
5972,24,7.4,4.01,7.74,91.5,1.06,9.49,225.03,14.73,0,39,0,0,0,0,9.72568578553616,0.2599999999999998,0.779768177028451
5973,16,2.64,2.28,7.05,82.1,4.73,8.44,298.74,7.2,1,62,1,0,0,1,27.192982456140356,0.9500000000000002,0.3127962085308057
5974,22,0.58,3.54,5.19,88.81,0.22,4.17,319.76,3.75,1,69,1,0,1,0,19.491525423728813,2.81,0.1390887290167865
5975,20,7.95,9.09,4.86,66.27,4.45,11.18,218.3,14.61,2,49,1,0,0,0,5.390539053905391,3.14,0.7110912343470484
5976,23,6.96,2.43,4.25,94.88,2.26,9.72,235.14,15.57,0,17,0,1,0,1,6.995884773662551,3.75,0.7160493827160493
5977,22,3.73,3.96,4.23,90.93,2.63,8.89,283.03,6.67,1,50,0,0,0,0,12.626262626262626,3.77,0.4195725534308211
5978,19,5.33,5.18,4.94,95.63,4.99,8.09,232.19,11.89,0,63,1,0,1,0,12.162162162162163,3.06,0.6588380716934488
5979,19,5.37,8.62,4.5,73.64,4.35,8.15,258.58,14.38,2,76,1,0,0,1,8.816705336426915,3.5,0.6588957055214724
5980,21,1.56,9.44,6.78,71.03,4.52,3.18,308.86,2.82,1,95,1,0,1,0,10.0635593220339,1.2199999999999998,0.490566037735849
5981,21,1.6,4.83,5.79,66.07,2.93,5.2,291.62,6.78,1,72,1,0,0,1,14.906832298136646,2.21,0.3076923076923077
5982,24,3.76,9.39,6.22,97.2,4.78,9.38,281.38,6.99,1,94,1,0,1,0,10.010649627263046,1.7800000000000002,0.4008528784648187
5983,20,7.29,2.45,6.97,67.07,3.44,13.08,232.67,16.23,0,31,0,0,1,0,12.653061224489797,1.0300000000000002,0.5573394495412844
5984,23,0.08,2.41,7.3,64.77,4.1,6.06,337.15,0.7,1,71,0,1,1,0,29.46058091286307,0.7000000000000002,0.0132013201320132
5985,20,6.26,9.54,7.24,67.71,3.6,9.63,239.65,18.02,0,81,1,0,1,0,8.49056603773585,0.7599999999999998,0.6500519210799584
5986,17,0.46,5.59,5.3,90.86,3.9,5.33,320.39,2.54,1,83,1,0,0,0,14.8479427549195,2.7,0.0863039399624765
5987,21,3.83,2.67,8.05,95.58,3.19,7.59,259.34,8.24,1,74,1,0,1,0,27.715355805243448,0.0,0.5046113306982872
5988,24,5.1,5.39,8.59,92.44,3.63,8.84,259.55,11.55,0,71,1,0,0,1,13.172541743970315,0.0,0.5769230769230769
5989,18,5.49,8.05,5.58,82.53,2.18,10.52,262.27,13.51,2,78,1,0,0,1,9.68944099378882,2.42,0.5218631178707225
5990,16,0.47,8.44,4.09,99.76,3.53,5.65,309.11,2.79,2,100,1,0,0,1,11.848341232227488,3.91,0.0831858407079645
5991,16,3.35,8.78,8.5,62.75,1.38,4.45,291.0,4.87,1,95,1,0,0,0,10.82004555808656,0.0,0.7528089887640449
5992,18,4.67,6.13,8.62,94.69,3.17,10.38,273.16,14.89,1,83,0,0,0,0,13.539967373572594,0.0,0.4499036608863198
5993,20,0.53,8.8,4.25,77.11,2.62,5.64,315.08,5.79,2,99,0,0,0,0,11.249999999999998,3.75,0.0939716312056737
5994,18,1.08,5.59,4.02,78.2,4.49,5.69,304.33,5.13,1,74,0,0,0,0,13.237924865831843,3.98,0.1898066783831282
5995,24,5.31,6.46,8.08,65.1,3.37,10.57,225.44,13.81,0,70,1,0,0,0,10.8359133126935,0.0,0.5023651844843897
5996,23,4.17,7.83,5.51,61.34,2.98,7.86,263.47,10.62,2,68,0,0,0,1,8.684546615581098,2.49,0.5305343511450381
5997,18,1.29,4.83,8.57,72.67,1.57,6.16,315.53,4.1,1,92,0,1,0,1,19.047619047619047,0.0,0.2094155844155844
5998,24,4.28,1.66,5.08,66.99,4.31,8.27,265.91,9.42,1,30,1,0,0,1,18.072289156626507,2.92,0.5175332527206772
5999,21,7.3,4.15,8.31,79.33,0.27,11.01,236.92,19.64,0,45,1,0,1,0,10.843373493975903,0.0,0.6630336058128974
6000,22,0.12,6.62,4.34,65.89,4.5,2.18,313.92,2.52,1,76,0,0,1,0,11.48036253776435,3.66,0.055045871559633
6001,19,5.14,2.73,5.3,65.52,3.26,10.38,244.05,10.24,0,37,1,0,1,0,13.553113553113551,2.7,0.4951830443159922
6002,19,0.59,2.34,8.87,95.08,0.95,6.01,320.4,2.99,1,73,1,0,1,0,31.1965811965812,0.0,0.0981697171381031
6003,17,0.05,3.64,5.16,96.85,4.51,5.91,307.12,4.01,1,70,0,0,0,1,19.23076923076923,2.84,0.0084602368866328
6004,20,1.21,1.29,4.67,98.57,1.63,2.81,302.86,3.96,1,58,0,0,1,0,44.96124031007752,3.33,0.4306049822064057
6005,23,3.38,7.69,8.29,87.22,0.84,5.84,283.08,9.05,1,88,1,0,0,1,11.443433029908972,0.0,0.5787671232876712
6006,22,6.42,3.33,4.59,90.84,1.6,10.85,236.18,12.08,0,30,0,0,0,0,9.00900900900901,3.41,0.591705069124424
6007,22,2.25,2.12,4.49,93.43,4.81,7.53,308.7,7.78,1,44,0,0,0,1,20.754716981132077,3.51,0.298804780876494
6008,21,5.01,7.29,5.62,86.36,3.76,9.77,279.6,14.63,2,81,1,0,1,0,11.11111111111111,2.38,0.5127942681678608
6009,18,3.29,8.59,7.18,73.21,4.58,6.57,272.42,5.21,1,94,0,0,1,0,10.942956926658908,0.8200000000000003,0.5007610350076104
6010,20,1.87,1.18,7.55,66.26,1.49,6.5,289.86,9.53,1,50,1,0,0,0,42.37288135593221,0.4500000000000002,0.2876923076923077
6011,16,4.11,3.1,8.41,69.49,0.41,5.47,266.29,9.56,1,51,1,0,0,0,16.451612903225804,0.0,0.7513711151736747
6012,22,6.38,9.51,6.7,93.62,2.81,10.69,254.97,15.13,0,82,0,0,0,0,8.622502628811777,1.2999999999999998,0.5968194574368569
6013,24,6.66,4.47,5.97,87.84,2.42,7.7,244.94,11.94,0,36,1,0,1,0,8.053691275167786,2.03,0.8649350649350649
6014,16,6.77,9.45,5.79,78.23,3.6,8.01,246.27,12.89,2,80,1,0,1,0,8.465608465608467,2.21,0.8451935081148564
6015,17,2.71,3.47,8.23,61.18,2.71,7.5,300.63,7.06,1,60,1,0,0,0,17.291066282420747,0.0,0.3613333333333333
6016,18,6.35,2.96,7.62,70.65,1.98,9.74,234.74,11.54,0,45,0,0,1,0,15.202702702702704,0.3799999999999999,0.6519507186858315
6017,18,1.7,2.93,8.53,89.16,0.02,3.0,304.63,3.42,1,75,0,0,1,0,25.59726962457338,0.0,0.5666666666666667
6018,23,5.91,1.77,8.82,80.5,2.34,9.32,249.59,11.74,0,40,1,0,1,0,22.598870056497177,0.0,0.6341201716738197
6019,22,7.59,9.07,5.5,77.42,0.6,8.9,233.22,17.2,2,75,0,0,0,0,8.26901874310915,2.5,0.8528089887640449
6020,21,0.11,9.82,6.65,72.55,4.61,2.84,330.17,-4.51,1,100,1,0,0,1,10.183299389002036,1.3499999999999996,0.0387323943661971
6021,19,3.52,9.59,7.16,84.28,4.61,5.31,276.24,7.44,1,95,0,0,0,0,9.906152241918663,0.8399999999999999,0.6629001883239172
6022,24,5.18,8.67,4.82,98.66,4.02,7.28,250.87,9.47,2,87,1,0,1,0,10.034602076124568,3.18,0.7115384615384615
6023,16,5.61,8.62,4.27,96.04,0.79,7.59,242.17,12.22,2,79,0,0,0,0,9.164733178654291,3.73,0.7391304347826088
6024,17,1.41,6.95,8.34,61.22,0.74,4.27,320.62,8.96,1,96,0,1,1,0,13.81294964028777,0.0,0.3302107728337237
6025,19,7.78,8.44,6.68,79.24,2.82,9.32,226.22,19.68,0,78,0,0,1,0,9.241706161137442,1.3200000000000005,0.8347639484978541
6026,18,4.92,2.88,6.85,73.18,3.64,8.56,247.28,10.67,1,37,1,0,0,1,12.847222222222223,1.1500000000000004,0.5747663551401869
6027,16,1.31,4.49,6.77,80.42,4.52,4.35,318.11,3.77,1,94,0,0,0,1,20.935412026726056,1.2300000000000004,0.3011494252873563
6028,20,0.16,6.77,7.77,84.25,4.47,5.36,300.98,1.24,1,100,1,0,0,1,14.771048744460858,0.2300000000000004,0.0298507462686567
6029,22,6.27,8.87,4.73,68.0,0.78,11.4,229.26,14.8,2,78,0,0,0,0,8.793686583990981,3.27,0.5499999999999999
6030,17,0.64,6.94,7.07,91.26,4.98,5.76,309.16,5.31,1,98,1,0,1,0,14.121037463976943,0.9299999999999996,0.1111111111111111
6031,20,1.13,8.55,6.35,79.0,0.78,4.48,300.97,1.31,1,100,1,0,1,0,11.695906432748536,1.6500000000000004,0.2522321428571428
6032,21,4.6,5.27,8.48,99.68,4.2,7.05,267.92,13.56,1,81,1,0,0,1,15.37001897533207,0.0,0.652482269503546
6033,22,4.83,7.46,6.6,61.01,2.93,7.91,242.78,13.03,1,74,1,0,0,0,9.919571045576408,1.4000000000000004,0.6106194690265486
6035,22,3.15,2.38,5.77,87.59,3.02,6.8,294.98,8.89,1,61,0,0,0,1,25.630252100840337,2.2300000000000004,0.4632352941176471
6037,23,7.79,5.7,8.38,83.29,3.19,12.26,222.74,19.84,0,51,0,0,1,0,8.947368421052632,0.0,0.6353996737357259
6038,19,2.17,6.79,6.92,98.88,4.24,7.76,285.94,6.5,1,96,0,0,1,0,14.13843888070692,1.08,0.2796391752577319
6039,21,5.62,8.9,5.77,76.61,0.77,11.34,255.76,10.72,2,94,1,0,0,1,10.561797752808989,2.2300000000000004,0.4955908289241623
6040,24,7.43,4.69,5.88,76.68,4.33,12.63,220.09,17.62,0,40,1,0,0,0,8.528784648187633,2.12,0.5882818685669041
6041,20,5.49,4.77,7.86,96.42,4.96,6.82,242.11,9.33,0,61,1,0,0,1,12.78825995807128,0.1399999999999996,0.8049853372434017
6042,19,5.45,5.74,6.9,81.54,3.31,11.35,253.09,12.64,0,62,1,0,0,1,10.801393728222996,1.0999999999999996,0.4801762114537445
6043,23,1.79,1.17,6.01,74.15,4.88,6.31,301.89,7.25,1,47,1,0,0,1,40.17094017094017,1.99,0.2836767036450079
6044,24,4.28,5.47,7.18,88.76,1.1,8.75,270.14,10.56,1,87,1,0,0,1,15.90493601462523,0.8200000000000003,0.4891428571428571
6045,19,4.5,3.62,7.67,84.79,4.15,5.62,261.6,9.49,1,43,1,0,0,0,11.878453038674031,0.33,0.800711743772242
6046,18,5.6,9.35,4.11,72.26,0.85,9.0,259.48,15.24,2,72,1,0,0,1,7.700534759358289,3.89,0.6222222222222222
6047,23,7.97,1.79,4.45,71.92,2.58,12.1,226.66,13.49,0,16,0,0,1,0,8.938547486033519,3.55,0.6586776859504132
6048,20,0.27,5.13,4.47,75.82,3.32,2.66,305.07,3.98,1,75,1,0,0,0,14.619883040935672,3.53,0.1015037593984962
6049,17,0.52,9.53,5.16,62.86,3.3,1.94,287.0,2.04,2,98,0,0,0,1,10.283315844700946,2.84,0.268041237113402
6050,24,0.62,9.11,6.13,97.7,3.35,4.28,317.78,2.93,1,100,0,0,0,0,10.976948408342482,1.87,0.1448598130841121
6051,18,5.94,7.31,8.02,67.32,1.6,9.17,246.15,13.42,0,89,0,0,0,0,12.175102599179208,0.0,0.6477644492911669
6052,17,1.09,6.3,5.76,67.75,4.87,2.31,295.82,4.07,1,79,1,0,1,0,12.53968253968254,2.24,0.4718614718614718
6053,16,4.98,3.53,4.09,85.88,0.03,8.58,276.49,13.81,1,37,1,0,0,1,10.48158640226629,3.91,0.5804195804195804
6054,23,2.6,4.3,6.42,88.97,3.1,4.14,304.95,5.5,1,76,1,0,0,1,17.674418604651162,1.58,0.6280193236714977
6055,18,3.66,1.81,8.98,89.47,4.33,6.78,288.82,8.61,1,55,1,0,1,0,30.386740331491712,0.0,0.5398230088495575
6056,22,1.73,8.07,5.75,75.0,4.46,4.08,301.5,5.85,2,87,1,0,0,0,10.780669144981411,2.25,0.4240196078431372
6057,16,6.93,3.91,8.81,94.93,3.6,12.78,205.2,12.59,0,46,0,0,0,1,11.76470588235294,0.0,0.5422535211267606
6058,16,4.69,7.01,4.51,81.76,2.87,5.86,275.47,9.77,2,65,0,0,0,0,9.272467902995722,3.49,0.8003412969283277
6059,24,7.56,4.22,4.87,77.54,2.29,11.36,220.07,18.02,0,29,0,0,0,0,6.872037914691943,3.13,0.6654929577464789
6060,23,4.6,5.18,7.62,92.42,2.25,6.36,259.21,9.09,1,79,1,0,1,0,15.250965250965251,0.3799999999999999,0.7232704402515723
6061,18,0.99,6.0,6.51,69.74,2.13,3.59,317.11,1.68,1,81,1,0,0,0,13.5,1.4900000000000002,0.2757660167130919
6062,21,1.37,8.22,7.83,94.41,3.5,3.29,323.88,3.4,1,100,0,0,0,0,12.1654501216545,0.1699999999999999,0.4164133738601824
6063,18,7.91,2.9,8.32,81.55,3.66,13.89,240.49,17.64,0,21,1,0,0,0,7.241379310344827,0.0,0.5694744420446364
6064,19,5.8,4.59,5.26,96.0,2.57,6.96,252.13,11.69,0,54,0,0,0,1,11.764705882352942,2.74,0.8333333333333333
6065,16,0.39,2.17,7.41,68.06,3.7,4.1,322.71,1.69,1,64,0,0,0,1,29.493087557603687,0.5899999999999999,0.0951219512195122
6066,20,5.63,1.68,7.04,97.44,2.64,9.67,241.38,16.4,0,44,1,0,1,0,26.19047619047619,0.96,0.5822130299896587
6067,16,3.3,6.44,8.31,87.52,0.49,8.16,264.17,6.75,1,84,1,0,0,0,13.043478260869565,0.0,0.4044117647058823
6068,16,2.46,2.7,6.15,84.73,4.26,6.59,301.28,8.65,1,59,1,0,0,1,21.85185185185185,1.85,0.3732928679817906
6069,22,1.23,1.54,4.26,76.88,4.35,3.39,308.47,2.37,1,65,1,0,0,1,42.20779220779221,3.74,0.3628318584070796
6070,21,6.72,9.07,6.87,98.25,1.33,10.71,224.88,16.09,0,82,1,0,1,0,9.04079382579934,1.13,0.6274509803921567
6071,17,0.51,5.81,8.79,77.76,3.93,6.38,313.4,5.25,1,95,1,0,0,1,16.351118760757316,0.0,0.0799373040752351
6072,17,2.32,2.21,4.07,79.94,2.56,7.56,298.33,10.32,1,50,1,0,1,0,22.624434389140276,3.93,0.3068783068783068
6073,22,2.45,1.48,5.2,91.26,0.62,5.72,299.67,7.32,1,48,0,0,0,0,32.432432432432435,2.8,0.4283216783216784
6074,16,1.29,2.08,5.58,71.39,1.99,4.68,310.8,3.48,1,63,0,0,0,0,30.288461538461537,2.42,0.2756410256410256
6075,17,4.07,5.24,7.83,71.66,0.38,5.73,267.53,9.1,1,68,1,0,1,0,12.97709923664122,0.1699999999999999,0.7102966841186736
6076,23,0.09,7.02,5.62,91.01,3.93,3.94,310.44,5.94,2,96,0,0,0,1,13.675213675213676,2.38,0.0228426395939086
6077,21,2.41,6.77,5.2,65.14,0.98,4.81,292.25,6.35,1,76,0,0,0,1,11.225997045790251,2.8,0.5010395010395011
6078,17,7.47,2.3,7.24,92.92,0.82,9.01,238.38,13.09,0,36,0,0,0,0,15.65217391304348,0.7599999999999998,0.8290788013318535
6079,22,2.48,6.7,4.23,85.01,1.04,5.85,299.29,5.88,1,80,0,0,0,0,11.940298507462686,3.77,0.423931623931624
6080,19,2.88,4.64,4.85,81.56,1.13,4.11,301.24,5.56,1,55,1,0,0,0,11.85344827586207,3.1500000000000004,0.7007299270072992
6081,17,3.79,5.18,6.04,69.16,3.37,5.39,274.87,9.84,1,52,1,0,1,0,10.03861003861004,1.96,0.7031539888682746
6082,21,4.49,8.21,5.78,91.45,3.19,6.59,255.02,7.59,2,80,0,0,1,0,9.7442143727162,2.22,0.6813353566009105
6083,24,6.47,3.99,5.74,92.2,0.65,12.42,253.22,14.9,0,53,0,0,0,1,13.283208020050123,2.26,0.5209339774557166
6084,24,1.52,2.32,4.54,79.32,3.62,6.56,302.59,5.99,1,54,0,0,0,0,23.27586206896552,3.46,0.2317073170731707
6085,23,6.97,8.86,5.8,75.57,1.75,10.68,223.53,15.23,2,73,0,1,1,0,8.239277652370204,2.2,0.6526217228464419
6086,18,6.06,2.91,7.99,69.85,2.29,8.22,253.52,13.38,0,43,0,0,1,0,14.776632302405496,0.0099999999999997,0.7372262773722627
6087,18,5.78,3.65,6.07,90.17,0.62,9.37,264.76,13.65,0,45,1,0,0,0,12.32876712328767,1.93,0.616862326574173
6088,17,0.69,7.36,6.93,85.58,3.54,4.93,315.55,3.93,1,93,1,0,0,0,12.63586956521739,1.0700000000000005,0.1399594320486815
6089,20,0.17,7.15,4.82,68.27,1.88,1.19,332.2,-1.0,2,77,1,0,1,0,10.769230769230768,3.18,0.1428571428571428
6090,19,4.75,8.2,4.35,91.78,3.16,10.69,258.15,14.07,2,86,0,0,0,0,10.48780487804878,3.65,0.4443405051449953
6091,22,6.91,2.65,8.4,95.29,2.14,11.04,229.8,14.81,0,31,0,0,1,0,11.69811320754717,0.0,0.6259057971014493
6092,19,4.68,4.17,5.66,62.37,0.24,10.62,272.39,12.31,1,40,0,0,1,0,9.59232613908873,2.34,0.4406779661016949
6093,24,1.71,2.13,5.75,90.9,3.52,5.06,295.95,2.67,1,77,0,0,1,0,36.15023474178404,2.25,0.3379446640316205
6094,17,0.72,5.87,8.39,94.11,2.76,4.84,323.41,3.58,1,91,0,0,0,0,15.502555366269164,0.0,0.1487603305785124
6095,21,5.6,3.63,7.54,99.66,2.17,8.91,254.51,13.24,0,53,0,0,0,1,14.600550964187327,0.4599999999999999,0.6285072951739618
6096,22,5.77,7.2,7.78,69.5,1.01,6.82,262.95,12.14,0,84,0,0,1,0,11.666666666666666,0.2199999999999997,0.846041055718475
6097,19,1.38,1.0,7.41,74.84,3.12,6.63,309.75,3.82,1,62,1,0,1,0,62.0,0.5899999999999999,0.2081447963800904
6098,21,0.23,1.54,4.53,98.65,1.38,3.48,308.24,4.34,1,59,0,0,0,0,38.31168831168831,3.47,0.0660919540229885
6099,22,3.27,4.89,8.79,63.76,2.15,6.62,260.84,9.38,1,79,0,0,0,1,16.155419222903888,0.0,0.4939577039274924
6100,19,4.66,9.62,8.55,80.95,0.28,7.46,271.9,10.44,1,91,1,0,0,0,9.45945945945946,0.0,0.6246648793565683
6101,23,5.65,9.02,5.18,80.27,3.88,8.81,257.85,12.58,2,86,1,0,0,0,9.534368070953438,2.8200000000000003,0.641316685584563
6103,16,4.88,4.75,6.05,73.23,4.45,9.38,269.43,10.76,1,49,1,0,0,0,10.31578947368421,1.95,0.5202558635394455
6104,22,0.89,1.42,7.42,97.04,4.34,5.93,323.23,7.21,1,66,1,0,1,0,46.47887323943662,0.5800000000000001,0.1500843170320404
6105,24,5.46,3.75,4.83,70.8,4.86,11.33,247.41,13.14,0,46,1,0,0,0,12.266666666666667,3.17,0.4819064430714916
6106,20,7.87,7.08,6.69,85.99,4.54,10.83,206.22,22.75,0,65,0,0,1,0,9.180790960451978,1.3099999999999996,0.72668513388735
6107,17,7.24,2.22,4.63,79.84,4.86,9.93,242.83,13.51,0,22,0,0,1,0,9.909909909909908,3.37,0.7291037260825781
6108,21,6.97,3.7,6.68,70.67,4.44,10.44,249.08,16.41,0,33,1,0,0,1,8.91891891891892,1.3200000000000005,0.6676245210727969
6109,22,2.42,1.51,5.22,67.55,0.56,4.19,283.62,6.18,1,38,1,0,1,0,25.165562913907284,2.78,0.5775656324582338
6110,17,6.01,5.27,6.26,98.26,2.19,10.8,255.62,14.49,0,50,0,1,1,0,9.487666034155598,1.7400000000000002,0.5564814814814815
6111,17,6.81,2.88,7.34,82.45,0.38,10.72,241.6,12.39,0,40,0,0,0,1,13.88888888888889,0.6600000000000001,0.6352611940298507
6112,16,5.43,1.82,8.39,84.17,2.73,7.49,253.74,9.15,0,38,0,0,0,1,20.87912087912088,0.0,0.7249666221628838
6113,19,2.0,4.7,4.83,91.32,2.65,7.32,301.81,7.05,1,71,1,0,0,1,15.106382978723405,3.17,0.2732240437158469
6114,22,7.63,4.16,8.47,63.25,4.61,11.73,223.42,15.26,0,30,1,0,0,0,7.211538461538462,0.0,0.650468883205456
6115,24,3.61,5.84,5.95,88.55,4.85,4.78,265.67,10.22,1,68,1,0,0,1,11.643835616438356,2.05,0.7552301255230125
6116,18,1.04,7.74,8.22,66.61,1.3,3.02,311.58,2.62,1,100,0,0,0,0,12.919896640826874,0.0,0.3443708609271523
6117,22,0.88,2.01,6.56,89.62,2.91,6.34,312.12,5.0,1,63,1,0,1,0,31.343283582089555,1.4400000000000004,0.138801261829653
6118,22,5.18,8.12,8.31,65.65,2.32,8.09,232.37,11.73,0,98,1,0,1,0,12.06896551724138,0.0,0.6402966625463535
6119,22,3.5,1.24,7.31,93.3,2.73,9.42,266.19,9.82,1,54,1,0,0,1,43.54838709677419,0.6900000000000004,0.3715498938428875
6120,17,0.76,4.99,6.54,87.24,2.66,4.41,304.16,6.39,1,78,1,0,1,0,15.6312625250501,1.46,0.1723356009070294
6121,21,5.92,6.29,5.56,75.44,4.57,7.96,254.21,15.03,0,53,0,0,1,0,8.426073131955485,2.4400000000000004,0.7437185929648241
6123,21,5.8,6.17,8.0,65.96,0.61,7.31,247.2,13.7,0,59,0,0,0,1,9.562398703403566,0.0,0.7934336525307798
6124,18,1.62,2.43,5.91,96.16,1.73,6.66,319.94,8.11,1,61,0,0,1,0,25.102880658436213,2.09,0.2432432432432432
6125,17,5.52,5.66,4.83,64.74,3.76,9.66,254.43,11.91,0,50,1,0,0,0,8.8339222614841,3.17,0.5714285714285714
6126,21,0.09,4.56,7.9,78.88,3.42,5.91,320.21,-0.02,1,80,0,0,1,0,17.54385964912281,0.0999999999999996,0.015228426395939
6127,17,2.44,5.31,8.95,69.46,3.16,6.89,290.11,8.21,1,79,0,1,0,1,14.877589453860642,0.0,0.3541364296081277
6128,20,3.19,2.77,5.39,99.85,4.97,4.44,291.54,9.5,1,55,0,1,1,0,19.85559566787004,2.6100000000000003,0.7184684684684683
6129,17,6.68,5.51,8.58,83.43,1.68,10.06,240.26,11.62,0,62,1,0,1,0,11.252268602540836,0.0,0.6640159045725645
6130,18,3.12,2.35,4.63,65.98,2.58,6.78,280.36,6.86,1,37,1,0,1,0,15.74468085106383,3.37,0.4601769911504424
6131,18,0.09,7.7,8.76,86.7,4.9,5.67,320.44,2.49,1,100,1,0,0,0,12.987012987012989,0.0,0.0158730158730158
6132,21,2.82,6.35,7.73,99.66,3.48,5.98,299.42,5.26,1,100,0,0,1,0,15.748031496062993,0.2699999999999996,0.471571906354515
6133,21,3.99,1.71,5.73,84.2,3.24,7.96,276.14,9.68,1,48,0,0,0,1,28.070175438596493,2.27,0.5012562814070352
6134,18,7.59,9.01,5.52,78.3,0.77,9.52,229.49,13.92,2,73,0,0,1,0,8.102108768035515,2.4800000000000004,0.7972689075630253
6135,18,7.53,6.55,7.22,71.73,1.23,9.75,241.42,15.53,0,59,1,0,1,0,9.00763358778626,0.7800000000000002,0.7723076923076924
